Id,Pred,Team1,Team2,Season
2016_1151_1201,0.619991662162,Chattanooga,Fresno St,2016
2016_1151_1211,0.338319894695,Chattanooga,Gonzaga,2016
2016_1151_1214,0.880783316707,Chattanooga,Hampton,2016
2016_1151_1218,0.521965180128,Chattanooga,Hawaii,2016
2016_1151_1221,0.932027730367,Chattanooga,Holy Cross,2016
2016_1151_1231,0.221878880544,Chattanooga,Indiana,2016
2016_1151_1233,0.646728478037,Chattanooga,Iona,2016
2016_1151_1234,0.274856498396,Chattanooga,Iowa,2016
2016_1151_1235,0.302983974714,Chattanooga,Iowa St,2016
2016_1151_1242,0.133656454171,Chattanooga,Kansas,2016
2016_1151_1246,0.201289955213,Chattanooga,Kentucky,2016
2016_1151_1268,0.351254583742,Chattanooga,Maryland,2016
2016_1151_1274,0.239032719972,Chattanooga,Miami FL,2016
2016_1151_1276,0.399617417032,Chattanooga,Michigan,2016
2016_1151_1277,0.152011912347,Chattanooga,Michigan St,2016
2016_1151_1292,0.709545404343,Chattanooga,MTSU,2016
2016_1151_1314,0.144255508165,Chattanooga,North Carolina,2016
2016_1151_1320,0.630161505714,Chattanooga,Northern Iowa,2016
2016_1151_1323,0.407137328749,Chattanooga,Notre Dame,2016
2016_1151_1328,0.210205480418,Chattanooga,Oklahoma,2016
2016_1151_1332,0.226038493604,Chattanooga,Oregon,2016
2016_1151_1333,0.477240894154,Chattanooga,Oregon St,2016
2016_1151_1338,0.328385967085,Chattanooga,Pittsburgh,2016
2016_1151_1344,0.488338917723,Chattanooga,Providence,2016
2016_1151_1345,0.225159327613,Chattanooga,Purdue,2016
2016_1151_1355,0.602129396536,Chattanooga,S Dakota St,2016
2016_1151_1371,0.376568892291,Chattanooga,Seton Hall,2016
2016_1151_1372,0.407167916353,Chattanooga,SF Austin,2016
2016_1151_1380,0.860554020349,Chattanooga,Southern Univ,2016
2016_1151_1386,0.44889389795,Chattanooga,St Joseph's PA,2016
2016_1151_1392,0.606550014161,Chattanooga,Stony Brook,2016
2016_1151_1393,0.41325489171,Chattanooga,Syracuse,2016
2016_1151_1396,0.59772027014,Chattanooga,Temple,2016
2016_1151_1400,0.326888970485,Chattanooga,Texas,2016
2016_1151_1401,0.21629491342,Chattanooga,Texas A&M,2016
2016_1151_1403,0.446894279153,Chattanooga,Texas Tech,2016
2016_1151_1409,0.517384033799,Chattanooga,Tulsa,2016
2016_1151_1421,0.684921092137,Chattanooga,UNC Asheville,2016
2016_1151_1423,0.517565564281,Chattanooga,UNC Wilmington,2016
2016_1151_1425,0.423080413439,Chattanooga,USC,2016
2016_1151_1428,0.381615111982,Chattanooga,Utah,2016
2016_1151_1433,0.331840629445,Chattanooga,VA Commonwealth,2016
2016_1151_1435,0.322519204935,Chattanooga,Vanderbilt,2016
2016_1151_1437,0.202568044773,Chattanooga,Villanova,2016
2016_1151_1438,0.171769570583,Chattanooga,Virginia,2016
2016_1151_1451,0.812483072779,Chattanooga,Weber St,2016
2016_1151_1452,0.0924305349648,Chattanooga,West Virginia,2016
2016_1151_1453,0.657533708373,Chattanooga,WI Green Bay,2016
2016_1151_1455,0.246318684794,Chattanooga,Wichita St,2016
2016_1151_1458,0.387110095082,Chattanooga,Wisconsin,2016
2016_1151_1462,0.239307702151,Chattanooga,Xavier,2016
2016_1151_1463,0.463126325801,Chattanooga,Yale,2016
2016_1153_1160,0.728487938909,Cincinnati,Colorado,2016
2016_1153_1163,0.628745944095,Cincinnati,Connecticut,2016
2016_1153_1167,0.858752025037,Cincinnati,CS Bakersfield,2016
2016_1153_1173,0.697721542183,Cincinnati,Dayton,2016
2016_1153_1181,0.455404536924,Cincinnati,Duke,2016
2016_1153_1192,0.973191312137,Cincinnati,F Dickinson,2016
2016_1153_1195,0.939047630758,Cincinnati,FL Gulf Coast,2016
2016_1153_1201,0.830031511774,Cincinnati,Fresno St,2016
2016_1153_1211,0.604708893584,Cincinnati,Gonzaga,2016
2016_1153_1214,0.956767945277,Cincinnati,Hampton,2016
2016_1153_1218,0.765426325861,Cincinnati,Hawaii,2016
2016_1153_1221,0.976164647863,Cincinnati,Holy Cross,2016
2016_1153_1231,0.460309753899,Cincinnati,Indiana,2016
2016_1153_1233,0.845697271403,Cincinnati,Iona,2016
2016_1153_1234,0.532046471515,Cincinnati,Iowa,2016
2016_1153_1235,0.565481446283,Cincinnati,Iowa St,2016
2016_1153_1242,0.315667810992,Cincinnati,Kansas,2016
2016_1153_1246,0.430595284109,Cincinnati,Kentucky,2016
2016_1153_1268,0.61832406327,Cincinnati,Maryland,2016
2016_1153_1274,0.484441793356,Cincinnati,Miami FL,2016
2016_1153_1276,0.665169531157,Cincinnati,Michigan,2016
2016_1153_1277,0.349268524851,Cincinnati,Michigan St,2016
2016_1153_1292,0.879517027986,Cincinnati,MTSU,2016
2016_1153_1314,0.335636297783,Cincinnati,North Carolina,2016
2016_1153_1320,0.835625325339,Cincinnati,Northern Iowa,2016
2016_1153_1323,0.672878289261,Cincinnati,Notre Dame,2016
2016_1153_1328,0.443407725466,Cincinnati,Oklahoma,2016
2016_1153_1332,0.466417677299,Cincinnati,Oregon,2016
2016_1153_1333,0.731994400818,Cincinnati,Oregon St,2016
2016_1153_1338,0.593897168858,Cincinnati,Pittsburgh,2016
2016_1153_1344,0.740922525886,Cincinnati,Providence,2016
2016_1153_1345,0.465044107574,Cincinnati,Purdue,2016
2016_1153_1355,0.819257903945,Cincinnati,S Dakota St,2016
2016_1153_1371,0.644071701206,Cincinnati,Seton Hall,2016
2016_1153_1372,0.672460370421,Cincinnati,SF Austin,2016
2016_1153_1380,0.9486599681,Cincinnati,Southern Univ,2016
2016_1153_1386,0.70914487106,Cincinnati,St Joseph's PA,2016
2016_1153_1392,0.821953878435,Cincinnati,Stony Brook,2016
2016_1153_1393,0.678444486645,Cincinnati,Syracuse,2016
2016_1153_1396,0.81650848394,Cincinnati,Temple,2016
2016_1153_1400,0.592377890933,Cincinnati,Texas,2016
2016_1153_1401,0.452551983526,Cincinnati,Texas A&M,2016
2016_1153_1403,0.707556317695,Cincinnati,Texas Tech,2016
2016_1153_1409,0.762238184435,Cincinnati,Tulsa,2016
2016_1153_1421,0.866705678046,Cincinnati,UNC Asheville,2016
2016_1153_1423,0.762565571384,Cincinnati,UNC Wilmington,2016
2016_1153_1425,0.687489876836,Cincinnati,USC,2016
2016_1153_1428,0.648532329199,Cincinnati,Utah,2016
2016_1153_1433,0.597632503886,Cincinnati,VA Commonwealth,2016
2016_1153_1435,0.587799966666,Cincinnati,Vanderbilt,2016
2016_1153_1437,0.431673544984,Cincinnati,Villanova,2016
2016_1153_1438,0.382035297023,Cincinnati,Virginia,2016
2016_1153_1451,0.928385011294,Cincinnati,Weber St,2016
2016_1153_1452,0.233221760387,Cincinnati,West Virginia,2016
2016_1153_1453,0.851845470137,Cincinnati,WI Green Bay,2016
2016_1153_1455,0.494111125798,Cincinnati,Wichita St,2016
2016_1153_1458,0.653882602751,Cincinnati,Wisconsin,2016
2016_1153_1462,0.484932176315,Cincinnati,Xavier,2016
2016_1153_1463,0.720682877429,Cincinnati,Yale,2016
2016_1160_1163,0.440306886202,Colorado,Connecticut,2016
2016_1160_1167,0.738385554997,Colorado,CS Bakersfield,2016
2016_1160_1173,0.517951490357,Colorado,Dayton,2016
2016_1160_1181,0.279820199065,Colorado,Duke,2016
2016_1160_1192,0.944015252572,Colorado,F Dickinson,2016
2016_1160_1195,0.877204955086,Colorado,FL Gulf Coast,2016
2016_1160_1201,0.694638999951,Colorado,Fresno St,2016
2016_1160_1211,0.4148050413,Colorado,Gonzaga,2016
2016_1160_1214,0.911072566678,Colorado,Hampton,2016
2016_1160_1218,0.602922678069,Colorado,Hawaii,2016
2016_1160_1221,0.95009831341,Colorado,Holy Cross,2016
2016_1160_1231,0.283640613709,Colorado,Indiana,2016
2016_1160_1233,0.718145597174,Colorado,Iona,2016
2016_1160_1234,0.345465027603,Colorado,Iowa,2016
2016_1160_1235,0.377202883931,Colorado,Iowa St,2016
2016_1160_1242,0.176547724376,Colorado,Kansas,2016
2016_1160_1246,0.259992457024,Colorado,Kentucky,2016
2016_1160_1268,0.429014318984,Colorado,Maryland,2016
2016_1160_1274,0.304038650018,Colorado,Miami FL,2016
2016_1160_1276,0.480594433133,Colorado,Michigan,2016
2016_1160_1277,0.199098728845,Colorado,Michigan St,2016
2016_1160_1292,0.772284083258,Colorado,MTSU,2016
2016_1160_1314,0.189736057473,Colorado,North Carolina,2016
2016_1160_1320,0.703251408913,Colorado,Northern Iowa,2016
2016_1160_1323,0.488364445001,Colorado,Notre Dame,2016
2016_1160_1328,0.269952049771,Colorado,Oklahoma,2016
2016_1160_1332,0.289371588749,Colorado,Oregon,2016
2016_1160_1333,0.559614590869,Colorado,Oregon St,2016
2016_1160_1338,0.403884116821,Colorado,Pittsburgh,2016
2016_1160_1344,0.570104158388,Colorado,Providence,2016
2016_1160_1345,0.286836338388,Colorado,Purdue,2016
2016_1160_1355,0.67740292245,Colorado,S Dakota St,2016
2016_1160_1371,0.456026942547,Colorado,Seton Hall,2016
2016_1160_1372,0.488859560736,Colorado,SF Austin,2016
2016_1160_1380,0.895836003273,Colorado,Southern Univ,2016
2016_1160_1386,0.531258861222,Colorado,St Joseph's PA,2016
2016_1160_1392,0.681552926953,Colorado,Stony Brook,2016
2016_1160_1393,0.494911573503,Colorado,Syracuse,2016
2016_1160_1396,0.673936622481,Colorado,Temple,2016
2016_1160_1400,0.403332541741,Colorado,Texas,2016
2016_1160_1401,0.277805869926,Colorado,Texas A&M,2016
2016_1160_1403,0.5290810891,Colorado,Texas Tech,2016
2016_1160_1409,0.598507379809,Colorado,Tulsa,2016
2016_1160_1421,0.751418328591,Colorado,UNC Asheville,2016
2016_1160_1423,0.598747090492,Colorado,UNC Wilmington,2016
2016_1160_1425,0.505000581742,Colorado,USC,2016
2016_1160_1428,0.461208168647,Colorado,Utah,2016
2016_1160_1433,0.408612013932,Colorado,VA Commonwealth,2016
2016_1160_1435,0.398134096565,Colorado,Vanderbilt,2016
2016_1160_1437,0.260974531283,Colorado,Villanova,2016
2016_1160_1438,0.223287360492,Colorado,Virginia,2016
2016_1160_1451,0.857297524185,Colorado,Weber St,2016
2016_1160_1452,0.123909626322,Colorado,West Virginia,2016
2016_1160_1453,0.727957498574,Colorado,WI Green Bay,2016
2016_1160_1455,0.312414746726,Colorado,Wichita St,2016
2016_1160_1458,0.467539580469,Colorado,Wisconsin,2016
2016_1160_1462,0.304005654321,Colorado,Xavier,2016
2016_1160_1463,0.544013174417,Colorado,Yale,2016
2016_1163_1167,0.798823223896,Connecticut,CS Bakersfield,2016
2016_1163_1173,0.602642215229,Connecticut,Dayton,2016
2016_1163_1181,0.353753070635,Connecticut,Duke,2016
2016_1163_1192,0.959433825877,Connecticut,F Dickinson,2016
2016_1163_1195,0.909526351839,Connecticut,FL Gulf Coast,2016
2016_1163_1201,0.761886599775,Connecticut,Fresno St,2016
2016_1163_1211,0.500379045369,Connecticut,Gonzaga,2016
2016_1163_1214,0.935428835429,Connecticut,Hampton,2016
2016_1163_1218,0.681149989063,Connecticut,Hawaii,2016
2016_1163_1221,0.964078629469,Connecticut,Holy Cross,2016
2016_1163_1231,0.358240540275,Connecticut,Indiana,2016
2016_1163_1233,0.781550782345,Connecticut,Iona,2016
2016_1163_1234,0.425660006015,Connecticut,Iowa,2016
2016_1163_1235,0.459993884432,Connecticut,Iowa St,2016
2016_1163_1242,0.232163805038,Connecticut,Kansas,2016
2016_1163_1246,0.330969094052,Connecticut,Kentucky,2016
2016_1163_1268,0.514072733569,Connecticut,Maryland,2016
2016_1163_1274,0.381312631615,Connecticut,Miami FL,2016
2016_1163_1276,0.566650236586,Connecticut,Michigan,2016
2016_1163_1277,0.260263571176,Connecticut,Michigan St,2016
2016_1163_1292,0.82721383826,Connecticut,MTSU,2016
2016_1163_1314,0.248152236699,Connecticut,North Carolina,2016
2016_1163_1320,0.769543239843,Connecticut,Northern Iowa,2016
2016_1163_1323,0.57368436618,Connecticut,Notre Dame,2016
2016_1163_1328,0.342304254587,Connecticut,Oklahoma,2016
2016_1163_1332,0.364483451183,Connecticut,Oregon,2016
2016_1163_1333,0.641388882014,Connecticut,Oregon St,2016
2016_1163_1338,0.489906341094,Connecticut,Pittsburgh,2016
2016_1163_1344,0.651258838769,Connecticut,Providence,2016
2016_1163_1345,0.362904421256,Connecticut,Purdue,2016
2016_1163_1355,0.747870439935,Connecticut,S Dakota St,2016
2016_1163_1371,0.541335578099,Connecticut,Seton Hall,2016
2016_1163_1372,0.573858985332,Connecticut,SF Austin,2016
2016_1163_1380,0.923566701079,Connecticut,Southern Univ,2016
2016_1163_1386,0.615299673653,Connecticut,St Joseph's PA,2016
2016_1163_1392,0.751266581737,Connecticut,Stony Brook,2016
2016_1163_1393,0.579012609917,Connecticut,Syracuse,2016
2016_1163_1396,0.744758403522,Connecticut,Temple,2016
2016_1163_1400,0.488619999775,Connecticut,Texas,2016
2016_1163_1401,0.351332037233,Connecticut,Texas A&M,2016
2016_1163_1403,0.612745999939,Connecticut,Texas Tech,2016
2016_1163_1409,0.677488599158,Connecticut,Tulsa,2016
2016_1163_1421,0.8093468044,Connecticut,UNC Asheville,2016
2016_1163_1423,0.677841892407,Connecticut,UNC Wilmington,2016
2016_1163_1425,0.589287211997,Connecticut,USC,2016
2016_1163_1428,0.547002785285,Connecticut,Utah,2016
2016_1163_1433,0.493139260389,Connecticut,VA Commonwealth,2016
2016_1163_1435,0.482515128412,Connecticut,Vanderbilt,2016
2016_1163_1437,0.332161918602,Connecticut,Villanova,2016
2016_1163_1438,0.289599083847,Connecticut,Virginia,2016
2016_1163_1451,0.894475419685,Connecticut,Weber St,2016
2016_1163_1452,0.166491584943,Connecticut,West Virginia,2016
2016_1163_1453,0.789697025165,Connecticut,WI Green Bay,2016
2016_1163_1455,0.390953899528,Connecticut,Wichita St,2016
2016_1163_1458,0.553668090103,Connecticut,Wisconsin,2016
2016_1163_1462,0.381275745968,Connecticut,Xavier,2016
2016_1163_1463,0.628218448191,Connecticut,Yale,2016
2016_1167_1173,0.354446868227,CS Bakersfield,Dayton,2016
2016_1167_1181,0.165860865843,CS Bakersfield,Duke,2016
2016_1167_1192,0.896067439407,CS Bakersfield,F Dickinson,2016
2016_1167_1195,0.785372582058,CS Bakersfield,FL Gulf Coast,2016
2016_1167_1201,0.537412181441,CS Bakersfield,Fresno St,2016
2016_1167_1211,0.266618427283,CS Bakersfield,Gonzaga,2016
2016_1167_1214,0.840384052602,CS Bakersfield,Hampton,2016
2016_1167_1218,0.437057515988,CS Bakersfield,Hawaii,2016
2016_1167_1221,0.906770247038,CS Bakersfield,Holy Cross,2016
2016_1167_1231,0.168756806171,CS Bakersfield,Indiana,2016
2016_1167_1233,0.565684999951,CS Bakersfield,Iona,2016
2016_1167_1234,0.212764383605,CS Bakersfield,Iowa,2016
2016_1167_1235,0.236149473088,CS Bakersfield,Iowa St,2016
2016_1167_1242,0.0989156502903,CS Bakersfield,Kansas,2016
2016_1167_1246,0.15235587852,CS Bakersfield,Kentucky,2016
2016_1167_1268,0.27786110987,CS Bakersfield,Maryland,2016
2016_1167_1274,0.182654404424,CS Bakersfield,Miami FL,2016
2016_1167_1276,0.320759030311,CS Bakersfield,Michigan,2016
2016_1167_1277,0.113172414944,CS Bakersfield,Michigan St,2016
2016_1167_1292,0.634561567285,CS Bakersfield,MTSU,2016
2016_1167_1314,0.107382339065,CS Bakersfield,North Carolina,2016
2016_1167_1320,0.54674432658,CS Bakersfield,Northern Iowa,2016
2016_1167_1323,0.328328874129,CS Bakersfield,Notre Dame,2016
2016_1167_1328,0.15928531346,CS Bakersfield,Oklahoma,2016
2016_1167_1332,0.172273691892,CS Bakersfield,Oregon,2016
2016_1167_1333,0.393868098466,CS Bakersfield,Oregon St,2016
2016_1167_1338,0.258242810669,CS Bakersfield,Pittsburgh,2016
2016_1167_1344,0.404701528094,CS Bakersfield,Providence,2016
2016_1167_1345,0.17128734149,CS Bakersfield,Purdue,2016
2016_1167_1355,0.518513719144,CS Bakersfield,S Dakota St,2016
2016_1167_1371,0.300988508268,CS Bakersfield,Seton Hall,2016
2016_1167_1372,0.328352832067,CS Bakersfield,SF Austin,2016
2016_1167_1380,0.814551735129,CS Bakersfield,Southern Univ,2016
2016_1167_1386,0.366905104641,CS Bakersfield,St Joseph's PA,2016
2016_1167_1392,0.523256499585,CS Bakersfield,Stony Brook,2016
2016_1167_1393,0.334173490663,CS Bakersfield,Syracuse,2016
2016_1167_1396,0.513972022712,CS Bakersfield,Temple,2016
2016_1167_1400,0.256841707274,CS Bakersfield,Texas,2016
2016_1167_1401,0.16440029705,CS Bakersfield,Texas A&M,2016
2016_1167_1403,0.365088421102,CS Bakersfield,Texas Tech,2016
2016_1167_1409,0.432559456099,CS Bakersfield,Tulsa,2016
2016_1167_1421,0.60754240717,CS Bakersfield,UNC Asheville,2016
2016_1167_1423,0.433323477516,CS Bakersfield,UNC Wilmington,2016
2016_1167_1425,0.343257544788,CS Bakersfield,USC,2016
2016_1167_1428,0.304775015965,CS Bakersfield,Utah,2016
2016_1167_1433,0.261433416047,CS Bakersfield,VA Commonwealth,2016
2016_1167_1435,0.252837984207,CS Bakersfield,Vanderbilt,2016
2016_1167_1437,0.152951075347,CS Bakersfield,Villanova,2016
2016_1167_1438,0.128301343028,CS Bakersfield,Virginia,2016
2016_1167_1451,0.754600871093,CS Bakersfield,Weber St,2016
2016_1167_1452,0.0677910257017,CS Bakersfield,West Virginia,2016
2016_1167_1453,0.577960130309,CS Bakersfield,WI Green Bay,2016
2016_1167_1455,0.188740247679,CS Bakersfield,Wichita St,2016
2016_1167_1458,0.310131531649,CS Bakersfield,Wisconsin,2016
2016_1167_1462,0.183147152592,CS Bakersfield,Xavier,2016
2016_1167_1463,0.380467435723,CS Bakersfield,Yale,2016
2016_1173_1181,0.302573164026,Dayton,Duke,2016
2016_1173_1192,0.949445177526,Dayton,F Dickinson,2016
2016_1173_1195,0.888709171998,Dayton,FL Gulf Coast,2016
2016_1173_1201,0.717218221082,Dayton,Fresno St,2016
2016_1173_1211,0.442995809829,Dayton,Gonzaga,2016
2016_1173_1214,0.91990085333,Dayton,Hampton,2016
2016_1173_1218,0.628958771428,Dayton,Hawaii,2016
2016_1173_1221,0.95524026234,Dayton,Holy Cross,2016
2016_1173_1231,0.306815076067,Dayton,Indiana,2016
2016_1173_1233,0.739588084161,Dayton,Iona,2016
2016_1173_1234,0.370123800764,Dayton,Iowa,2016
2016_1173_1235,0.403405323398,Dayton,Iowa St,2016
2016_1173_1242,0.193412602339,Dayton,Kansas,2016
2016_1173_1246,0.281615192518,Dayton,Kentucky,2016
2016_1173_1268,0.456727569198,Dayton,Maryland,2016
2016_1173_1274,0.328359126439,Dayton,Miami FL,2016
2016_1173_1276,0.509482788757,Dayton,Michigan,2016
2016_1173_1277,0.21820377058,Dayton,Michigan St,2016
2016_1173_1292,0.791655082104,Dayton,MTSU,2016
2016_1173_1314,0.207210116463,Dayton,North Carolina,2016
2016_1173_1320,0.726628989256,Dayton,Northern Iowa,2016
2016_1173_1323,0.516399804448,Dayton,Notre Dame,2016
2016_1173_1328,0.292245704706,Dayton,Oklahoma,2016
2016_1173_1332,0.312330488875,Dayton,Oregon,2016
2016_1173_1333,0.58648181163,Dayton,Oregon St,2016
2016_1173_1338,0.432239847574,Dayton,Pittsburgh,2016
2016_1173_1344,0.597011108324,Dayton,Providence,2016
2016_1173_1345,0.311379258981,Dayton,Purdue,2016
2016_1173_1355,0.701909259491,Dayton,S Dakota St,2016
2016_1173_1371,0.483388331828,Dayton,Seton Hall,2016
2016_1173_1372,0.516261261137,Dayton,SF Austin,2016
2016_1173_1380,0.905536153752,Dayton,Southern Univ,2016
2016_1173_1386,0.559251646096,Dayton,St Joseph's PA,2016
2016_1173_1392,0.705556776678,Dayton,Stony Brook,2016
2016_1173_1393,0.521669830602,Dayton,Syracuse,2016
2016_1173_1396,0.698322617638,Dayton,Temple,2016
2016_1173_1400,0.431031360715,Dayton,Texas,2016
2016_1173_1401,0.300208882874,Dayton,Texas A&M,2016
2016_1173_1403,0.556668351252,Dayton,Texas Tech,2016
2016_1173_1409,0.625063362173,Dayton,Tulsa,2016
2016_1173_1421,0.770944295393,Dayton,UNC Asheville,2016
2016_1173_1423,0.625007922513,Dayton,UNC Wilmington,2016
2016_1173_1425,0.532304500931,Dayton,USC,2016
2016_1173_1428,0.489663865092,Dayton,Utah,2016
2016_1173_1433,0.435159800294,Dayton,VA Commonwealth,2016
2016_1173_1435,0.425602558525,Dayton,Vanderbilt,2016
2016_1173_1437,0.283083946917,Dayton,Villanova,2016
2016_1173_1438,0.244463302382,Dayton,Virginia,2016
2016_1173_1451,0.870871737068,Dayton,Weber St,2016
2016_1173_1452,0.136276161454,Dayton,West Virginia,2016
2016_1173_1453,0.748330730184,Dayton,WI Green Bay,2016
2016_1173_1455,0.337131834247,Dayton,Wichita St,2016
2016_1173_1458,0.495826736641,Dayton,Wisconsin,2016
2016_1173_1462,0.328066575446,Dayton,Xavier,2016
2016_1173_1463,0.572700594391,Dayton,Yale,2016
2016_1181_1192,0.978322317262,Duke,F Dickinson,2016
2016_1181_1195,0.95042044511,Duke,FL Gulf Coast,2016
2016_1181_1201,0.858886696211,Duke,Fresno St,2016
2016_1181_1211,0.655969724702,Duke,Gonzaga,2016
2016_1181_1214,0.965038682718,Duke,Hampton,2016
2016_1181_1218,0.802444875241,Duke,Hawaii,2016
2016_1181_1221,0.980771268256,Duke,Holy Cross,2016
2016_1181_1231,0.515126629022,Duke,Indiana,2016
2016_1181_1233,0.872088206509,Duke,Iona,2016
2016_1181_1234,0.585898270562,Duke,Iowa,2016
2016_1181_1235,0.618530457634,Duke,Iowa St,2016
2016_1181_1242,0.365039988617,Duke,Kansas,2016
2016_1181_1246,0.485398421798,Duke,Kentucky,2016
2016_1181_1268,0.668411997739,Duke,Maryland,2016
2016_1181_1274,0.539566533507,Duke,Miami FL,2016
2016_1181_1276,0.712587081609,Duke,Michigan,2016
2016_1181_1277,0.40113503313,Duke,Michigan St,2016
2016_1181_1292,0.90097918763,Duke,MTSU,2016
2016_1181_1314,0.386269471961,Duke,North Carolina,2016
2016_1181_1320,0.863656671458,Duke,Northern Iowa,2016
2016_1181_1323,0.719392334097,Duke,Notre Dame,2016
2016_1181_1328,0.497892345573,Duke,Oklahoma,2016
2016_1181_1332,0.521613090734,Duke,Oregon,2016
2016_1181_1333,0.772861444528,Duke,Oregon St,2016
2016_1181_1338,0.646146483085,Duke,Pittsburgh,2016
2016_1181_1344,0.780762676326,Duke,Providence,2016
2016_1181_1345,0.520214399892,Duke,Purdue,2016
2016_1181_1355,0.849660549461,Duke,S Dakota St,2016
2016_1181_1371,0.692469618668,Duke,Seton Hall,2016
2016_1181_1372,0.718994985538,Duke,SF Austin,2016
2016_1181_1380,0.958349292484,Duke,Southern Univ,2016
2016_1181_1386,0.752605807732,Duke,St Joseph's PA,2016
2016_1181_1392,0.851939951222,Duke,Stony Brook,2016
2016_1181_1393,0.724025482964,Duke,Syracuse,2016
2016_1181_1396,0.847396573668,Duke,Temple,2016
2016_1181_1400,0.644808789091,Duke,Texas,2016
2016_1181_1401,0.507590857624,Duke,Texas A&M,2016
2016_1181_1403,0.75087674449,Duke,Texas Tech,2016
2016_1181_1409,0.799795064104,Duke,Tulsa,2016
2016_1181_1421,0.889927684305,Duke,UNC Asheville,2016
2016_1181_1423,0.800175117888,Duke,UNC Wilmington,2016
2016_1181_1425,0.732555123516,Duke,USC,2016
2016_1181_1428,0.696794831505,Duke,Utah,2016
2016_1181_1433,0.649161752662,Duke,VA Commonwealth,2016
2016_1181_1435,0.639888019782,Duke,Vanderbilt,2016
2016_1181_1437,0.486136606252,Duke,Villanova,2016
2016_1181_1438,0.435680704383,Duke,Virginia,2016
2016_1181_1451,0.941675463949,Duke,Weber St,2016
2016_1181_1452,0.274957125274,Duke,West Virginia,2016
2016_1181_1453,0.877363551778,Duke,WI Green Bay,2016
2016_1181_1455,0.549314576858,Duke,Wichita St,2016
2016_1181_1458,0.702169667286,Duke,Wisconsin,2016
2016_1181_1462,0.539852478991,Duke,Xavier,2016
2016_1181_1463,0.762860190242,Duke,Yale,2016
2016_1192_1195,0.437477621056,F Dickinson,FL Gulf Coast,2016
2016_1192_1201,0.198206115547,F Dickinson,Fresno St,2016
2016_1192_1211,0.0718211511204,F Dickinson,Gonzaga,2016
2016_1192_1214,0.528762363356,F Dickinson,Hampton,2016
2016_1192_1218,0.141787215802,F Dickinson,Hawaii,2016
2016_1192_1221,0.673976055847,F Dickinson,Holy Cross,2016
2016_1192_1231,0.0414529225103,F Dickinson,Indiana,2016
2016_1192_1233,0.21677842482,F Dickinson,Iona,2016
2016_1192_1234,0.0543356633467,F Dickinson,Iowa,2016
2016_1192_1235,0.0616511386256,F Dickinson,Iowa St,2016
2016_1192_1242,0.0228456198096,F Dickinson,Kansas,2016
2016_1192_1246,0.0368281380813,F Dickinson,Kentucky,2016
2016_1192_1268,0.0755986499739,F Dickinson,Maryland,2016
2016_1192_1274,0.0454146193523,F Dickinson,Miami FL,2016
2016_1192_1276,0.0913312623733,F Dickinson,Michigan,2016
2016_1192_1277,0.0264681611851,F Dickinson,Michigan St,2016
2016_1192_1292,0.269943677556,F Dickinson,MTSU,2016
2016_1192_1314,0.0249976290981,F Dickinson,North Carolina,2016
2016_1192_1320,0.203900814233,F Dickinson,Northern Iowa,2016
2016_1192_1323,0.0941954109696,F Dickinson,Notre Dame,2016
2016_1192_1328,0.0387515479932,F Dickinson,Oklahoma,2016
2016_1192_1332,0.0424531999763,F Dickinson,Oregon,2016
2016_1192_1333,0.121495160906,F Dickinson,Oregon St,2016
2016_1192_1338,0.069142171973,F Dickinson,Pittsburgh,2016
2016_1192_1344,0.126352789445,F Dickinson,Providence,2016
2016_1192_1345,0.0421819587821,F Dickinson,Purdue,2016
2016_1192_1355,0.186441061768,F Dickinson,S Dakota St,2016
2016_1192_1371,0.0839802510221,F Dickinson,Seton Hall,2016
2016_1192_1372,0.0943077548792,F Dickinson,SF Austin,2016
2016_1192_1380,0.482865382127,F Dickinson,Southern Univ,2016
2016_1192_1386,0.109795188659,F Dickinson,St Joseph's PA,2016
2016_1192_1392,0.189392200128,F Dickinson,Stony Brook,2016
2016_1192_1393,0.0964473142483,F Dickinson,Syracuse,2016
2016_1192_1396,0.183703749327,F Dickinson,Temple,2016
2016_1192_1400,0.0685655182383,F Dickinson,Texas,2016
2016_1192_1401,0.0402106810427,F Dickinson,Texas A&M,2016
2016_1192_1403,0.10897374471,F Dickinson,Texas Tech,2016
2016_1192_1409,0.139566424194,F Dickinson,Tulsa,2016
2016_1192_1421,0.247826340268,F Dickinson,UNC Asheville,2016
2016_1192_1423,0.140112620793,F Dickinson,UNC Wilmington,2016
2016_1192_1425,0.100001685839,F Dickinson,USC,2016
2016_1192_1428,0.0852858498709,F Dickinson,Utah,2016
2016_1192_1433,0.0701622642868,F Dickinson,VA Commonwealth,2016
2016_1192_1435,0.0670738917052,F Dickinson,Vanderbilt,2016
2016_1192_1437,0.0369888042232,F Dickinson,Villanova,2016
2016_1192_1438,0.0304400164052,F Dickinson,Virginia,2016
2016_1192_1451,0.395103076939,F Dickinson,Weber St,2016
2016_1192_1452,0.0153179881972,F Dickinson,West Virginia,2016
2016_1192_1453,0.225730730146,F Dickinson,WI Green Bay,2016
2016_1192_1455,0.0472657395016,F Dickinson,Wichita St,2016
2016_1192_1458,0.0874133115739,F Dickinson,Wisconsin,2016
2016_1192_1462,0.0456122456126,F Dickinson,Xavier,2016
2016_1192_1463,0.115806799735,F Dickinson,Yale,2016
